Player,GP,G,A,TP,PPG,PIM,POS,firstYear,lastYear,Awards,Cups,All-Star Games,HoF,shap_GP,shap_G,shap_A,shap_TP,shap_PPG,shap_PIM,shap_POS,shap_Awards,shap_Cups,shap_All-Star Games,BaseValue,FinalValue,HoF_Probability
Adam Brooks,8,1,3,4,0.5,0,1,2019,2021,0,0,0,0,2.1908996,-0.5162095,-1.1213766,-0.7975004,-2.0567925,-1.0569928,-0.6203059,-0.32531726,-1.1047469,-1.0407517,-4.187,-12.82699366760254,2.6872388136687066e-06
Tomas Vlasak,10,1,3,4,0.4,2,1,2000,2001,0,0,0,0,2.1908996,-0.6252636,-1.1705326,-0.8677193,-1.6556908,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-12.61515399169922,3.321289944507791e-06
Bob Collyard,10,1,3,4,0.4,4,1,1973,1974,0,0,0,0,2.1908996,-0.6252636,-1.1705326,-0.8677193,-1.6556908,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-12.61515399169922,3.321289944507791e-06
Gord McTavish,11,1,3,4,0.364,2,1,1978,1980,0,0,0,0,2.1908996,-0.6252636,-1.1705326,-0.8677193,-1.6556908,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-12.61515399169922,3.321289944507791e-06
Elmer Maracle,11,1,3,4,0.364,4,1,1930,1931,0,0,0,0,2.1908996,-0.6252636,-1.1705326,-0.8677193,-1.6556908,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-12.61515399169922,3.321289944507791e-06
Tomas Kubalik,12,1,3,4,0.33299999999999996,6,1,2010,2012,0,0,0,0,2.1908996,-0.6252636,-1.1705326,-0.8677193,-1.6556908,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-12.61515399169922,3.321289944507791e-06
Brian Felsner,12,1,3,4,0.33299999999999996,12,1,1997,1998,0,0,0,0,2.1908996,-0.6252636,-1.1705326,-0.8677193,-1.6556908,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-12.61515399169922,3.321289944507791e-06
Brent Gretzky,13,1,3,4,0.308,2,1,1993,1995,0,0,0,0,2.1908996,-0.6252636,-1.1705326,-0.8677193,-1.9753371,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-12.934800827026368,2.41260558319777e-06
Adam Johnson,13,1,3,4,0.308,2,1,2018,2020,0,0,0,0,2.1908996,-0.6252636,-1.1705326,-0.8677193,-1.9753371,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-12.934800827026368,2.41260558319777e-06
Matt Pelech,13,1,3,4,0.308,38,2,2008,2014,0,0,0,0,2.1908996,-0.4472322,-1.3772327,-0.9805498,-1.9888986,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.020841800689698,1.6356942095051816e-05
Brad Aitken,14,1,3,4,0.28600000000000003,25,1,1987,1991,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Robert Crawford,16,1,3,4,0.25,6,1,1980,1983,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Keith Osborne,16,1,3,4,0.25,16,1,1989,1993,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Neil Eisenhut,16,1,3,4,0.25,21,1,1993,1995,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Frank Waite,17,1,3,4,0.235,4,1,1930,1931,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Don Campbell,17,1,3,4,0.235,8,1,1943,1944,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Clarence Saunders,18,1,3,4,0.222,4,1,1933,1934,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Ed Barry,19,1,3,4,0.21100000000000002,2,2,1946,1947,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Tyler Gaudet,20,1,3,4,0.2,0,1,2014,2017,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Dakota Mermis,20,1,3,4,0.2,4,2,2017,2021,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Richie Regehr,20,1,3,4,0.2,6,2,2005,2007,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Frederic St-Denis,21,1,3,4,0.19,10,2,2011,2015,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Frank Mathers,23,1,3,4,0.174,4,2,1948,1952,0,0,1,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6156666,-1.0495636,1.3515241,-0.32531726,-0.9618773,-0.9998796,-4.187,-11.665954315185548,8.580976015631463e-06
Chuck Holmes,23,1,3,4,0.174,10,1,1958,1962,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Micki DuPont,23,1,3,4,0.174,12,2,2001,2008,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Clark Bishop,25,1,3,4,0.16,10,1,2018,2020,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Stanislav Galiyev,26,1,3,4,0.154,4,1,2014,2016,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Paul Brousseau,26,1,3,4,0.154,29,1,1995,2001,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Lee Giffin,27,1,3,4,0.14800000000000002,9,1,1986,1988,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Maxime Macenauer,29,1,3,4,0.138,18,1,2011,2012,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Norm Corcoran,29,1,3,4,0.138,21,1,1949,1956,0,0,1,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6021054,-1.0569928,-0.6203059,-0.32531726,-1.06558,-0.98593724,-4.187,-13.579913818359376,1.265662213249557e-06
Mark Visheau,29,1,3,4,0.138,107,2,1993,1999,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Fern Headley,30,1,3,4,0.133,10,2,1924,1925,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Ilkka Pikkarainen,31,1,3,4,0.129,10,1,2009,2010,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Jay Henderson,33,1,3,4,0.121,37,1,1998,2001,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Yevgeni Grachyov,34,1,3,4,0.11800000000000001,2,1,2010,2012,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
William Inglis,36,1,3,4,0.111,4,1,1967,1971,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Miloslav Guren,36,1,3,4,0.111,16,2,1998,2000,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Kent Paynter,37,1,3,4,0.10800000000000001,69,2,1987,1994,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Blake Pietila,38,1,3,4,0.105,12,1,2015,2019,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Johan Lindbom,38,1,3,4,0.105,28,1,1997,1998,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Tuomas Gronman,38,1,3,4,0.105,38,2,1996,1998,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Sean Shanahan,40,1,3,4,0.1,47,1,1975,1978,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Reid Bailey,40,1,3,4,0.1,105,2,1980,1984,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Dave Tomlinson,42,1,3,4,0.095,28,1,1991,1995,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Dave Thomlinson,42,1,3,4,0.095,50,1,1989,1995,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Chris Bigras,46,1,3,4,0.087,18,2,2015,2018,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Seth Helgeson,50,1,3,4,0.08,50,2,2014,2017,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Ales Pisa,53,1,3,4,0.075,26,2,2001,2003,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Staffan Kronwall,66,1,3,4,0.061,23,2,2005,2010,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Francis Lessard,115,1,3,4,0.035,346,1,2001,2011,0,0,0,0,2.0788836,-0.698423,-1.1705326,-0.96137655,-2.6208212,-0.3531545,-0.6203059,-0.32531726,-1.1063981,-1.0407517,-4.187,-13.084081375122071,2.078044079250639e-06
Dean Malkoc,116,1,3,4,0.034,299,2,1995,1999,0,0,0,0,2.0788836,-0.5203916,-1.3772327,-1.0742073,-2.6408277,-0.8839187,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.673942768096925,8.512700945505985e-06
Howard Scruton,4,0,4,4,1.0,9,2,1982,1983,0,0,0,0,2.4417517,0.0062290207,-1.3994403,-0.9024531,3.040275,-1.2410216,1.2723212,-0.28963754,-0.8009747,-0.8051247,-4.187,-5.3068265552520755,0.004933177667773113
Todd Richards,8,0,4,4,0.5,4,2,1990,1992,0,0,0,0,2.1908996,-0.338178,-1.3280768,-0.910331,-2.0703537,-1.0495636,1.3515241,-0.32531726,-1.0010442,-1.0546942,-4.187,-10.913034164428712,1.8218875544805548e-05
Norm Burns,11,0,4,4,0.364,2,1,1941,1942,0,0,0,0,2.1908996,-0.6252636,-1.1705326,-0.8677193,-1.6556908,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-12.61515399169922,3.321289944507791e-06
Alexander True,12,0,4,4,0.33299999999999996,2,1,2019,2020,0,0,0,0,2.1908996,-0.6252636,-1.1705326,-0.8677193,-1.6556908,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-12.61515399169922,3.321289944507791e-06
Sergei Petrenko,14,0,4,4,0.28600000000000003,0,1,1993,1994,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Jussi Timonen,14,0,4,4,0.28600000000000003,6,2,2006,2007,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Rick Lessard,15,0,4,4,0.267,18,2,1988,1992,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Trevor Halverson,17,0,4,4,0.235,28,1,1998,1999,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Zach Hamill,20,0,4,4,0.2,4,1,2009,2012,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Paul Shakes,21,0,4,4,0.19,12,2,1973,1974,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Michel Lachance,21,0,4,4,0.19,22,2,1978,1979,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Dustin Kohn,22,0,4,4,0.182,4,2,2009,2010,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
John Newberry,22,0,4,4,0.182,6,1,1982,1986,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Joel Vermin,24,0,4,4,0.16699999999999998,4,1,2015,2017,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Scott Sandelin,25,0,4,4,0.16,2,2,1986,1992,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Arto Blomsten,25,0,4,4,0.16,8,2,1993,1996,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Joby Messier,25,0,4,4,0.16,24,2,1992,1995,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Jean-Philippe Cote,27,0,4,4,0.14800000000000002,26,2,2005,2014,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Keith Allen,28,0,4,4,0.14300000000000002,8,2,1953,1955,0,1,1,0,2.0667858,-0.4614896,-1.3494775,-0.9805498,-2.4872956,-1.0760369,1.3515241,-0.32531726,-0.5076753,-0.9998796,-4.187,-11.02319785308838,1.6318450273450976e-05
Erik Brannstrom,33,0,4,4,0.121,16,2,2018,2020,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Walter Kalbfleisch,36,0,4,4,0.111,32,2,1933,1937,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Sasha Lakovic,37,0,4,4,0.10800000000000001,118,1,1996,1999,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Jonas Ronnqvist,38,0,4,4,0.105,14,1,2000,2001,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Andrew Bodnarchuk,42,0,4,4,0.095,16,2,2009,2016,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Grant Martin,44,0,4,4,0.091,55,1,1983,1987,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Ray Schultz,45,0,4,4,0.08900000000000001,155,2,1997,2003,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Joe Callahan,46,0,4,4,0.087,16,2,2008,2011,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Colby Robak,47,0,4,4,0.085,25,2,2011,2015,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Lou Marcon,60,0,4,4,0.067,42,2,1958,1963,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Brad DeFauw,9,3,0,3,0.33299999999999996,2,1,2002,2003,0,0,0,0,2.1908996,-0.6252636,-1.1705326,-0.8677193,-1.6556908,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-12.61515399169922,3.321289944507791e-06
Norm Dennis,12,3,0,3,0.25,11,1,1968,1972,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Jeff Ulmer,21,3,0,3,0.14300000000000002,8,1,2000,2001,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Joel L'Esperance,21,3,0,3,0.14300000000000002,8,1,2018,2020,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Zdenek Blatny,25,3,0,3,0.12,8,1,2002,2006,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Leth Graham,27,3,0,3,0.111,0,1,1920,1926,0,1,0,0,2.0667858,-0.6395211,-1.1427773,-0.8677193,-2.478298,-1.083466,-0.6203059,-0.32531726,-0.61137795,-1.0407517,-4.187,-12.996535026550294,2.2681698282470024e-06
Dave MacKay,29,3,0,3,0.10300000000000001,26,2,1940,1941,0,0,0,0,2.0667858,-0.5203916,-1.3772327,-0.9805498,-2.6202304,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-11.725332462310792,8.08628979216977e-06
Frank McGuire,36,3,0,3,0.083,6,1,1926,1928,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Cam Severson,37,3,0,3,0.081,63,1,2002,2006,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Konstantin Shafranov,5,2,1,3,0.6,0,1,1996,1997,0,0,0,0,2.1908996,-0.5162095,-1.1213766,-0.7975004,-1.7016567,-1.0569928,-0.6203059,-0.3220244,-1.1047469,-1.0407517,-4.187,-12.468564712524415,3.8456475403213695e-06
Jean-Marc Richard,5,2,1,3,0.6,2,2,1987,1990,0,0,0,0,2.1908996,-0.338178,-1.3280768,-0.910331,-1.715218,-1.0495636,1.3515241,-0.3220244,-1.0010442,-1.0546942,-4.187,-10.554606639862062,2.6072414647494468e-05
Connell Broden,6,2,1,3,0.5,2,1,1955,1958,0,2,0,0,2.1908996,-0.40972403,-1.0809326,-0.7975004,-1.8395174,-1.0628257,-0.6203059,-0.32531726,0.32465357,-1.0777125,-4.187,-11.076182090759279,1.547634904806041e-05
David Haas,7,2,1,3,0.429,7,1,1990,1994,0,0,0,0,2.1908996,-0.5162095,-1.1213766,-0.7579305,-0.71486413,-1.0569928,-0.6203059,-0.32531726,-1.1047469,-1.0407517,-4.187,-11.445495330810548,1.0697440739725463e-05
Andre Hidi,7,2,1,3,0.429,9,1,1983,1985,0,0,0,0,2.1908996,-0.5162095,-1.1213766,-0.7579305,-0.71486413,-1.0569928,-0.6203059,-0.32531726,-1.1047469,-1.0407517,-4.187,-11.445495330810548,1.0697440739725463e-05
Akim Aliu,7,2,1,3,0.429,26,2,2011,2013,0,0,0,0,2.1908996,-0.338178,-1.3280768,-0.8707613,-0.7284254,-1.0495636,1.3515241,-0.32531726,-1.0010442,-1.0546942,-4.187,-9.531536781311036,7.252281856764147e-05
Rick Boh,8,2,1,3,0.375,4,1,1987,1988,0,0,0,0,2.1908996,-0.6252636,-1.1705326,-0.8677193,-1.6556908,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-12.61515399169922,3.321289944507791e-06
Stan Smith,9,2,1,3,0.33299999999999996,0,1,1939,1941,0,1,0,0,2.1908996,-0.56636167,-1.1427773,-0.8677193,-1.5273193,-1.083466,-0.6203059,-0.32531726,-0.61137795,-1.0407517,-4.187,-11.972396575927736,6.3161362343488974e-06
Rollie McLenahan,9,2,1,3,0.33299999999999996,10,2,1945,1946,0,0,0,0,2.1908996,-0.4472322,-1.3772327,-0.9805498,-1.6692523,-1.0495636,1.3515241,-0.32531726,-0.9618773,-1.0546942,-4.187,-10.70119496536255,2.251750653381175e-05
Martin Kaut,10,2,1,3,0.3,4,1,2019,2021,0,0,0,0,2.1908996,-0.6252636,-1.1705326,-0.8677193,-1.9753371,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-12.934800827026368,2.41260558319777e-06
David Laliberte,11,2,1,3,0.273,6,1,2009,2010,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Kieffer Bellows,12,2,1,3,0.25,2,1,2019,2021,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Joel Kiviranta,12,2,1,3,0.25,4,1,2019,2021,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
Todd Bidner,12,2,1,3,0.25,7,1,1981,1982,0,0,0,0,2.0667858,-0.698423,-1.1705326,-0.8677193,-2.6066692,-1.0569928,-0.6203059,-0.32531726,-1.06558,-1.0407517,-4.187,-13.639291488647462,1.1926978913270173e-06
